platform,url,account,account_id
Amazon,https://amazon.com/music/player/tracks/B0DLTY6HPY?marketplaceId=ATVPDKIKX0DER&musicTerritory=US&ref=dm_sh_Vofak1KgqBPUBz6LZ7OMpCi4y,,
Apple,https://music.apple.com/us/album/peppas-theme/1348650692?i=1348650693,,
Apple,https://music.apple.com/us/album/merry-joyful-greetings/960773636?i=960773745,,
Apple,https://music.apple.com/us/album/birdy-birdy-woof-woof-deutsch-version-germany/1728311749?i=1728312126,,
Apple,https://music.apple.com/us/album/piraten-peppa-wutz-jolly-pirates-song-deutsche-coverversion/1751098427?i=1751098579,,
Apple,https://music.apple.com/us/album/der-regenbogen-peppa-wutz-rainbow-song-deutsche-coverversion/1751098555?i=1751098573,,
Apple,https://music.apple.com/us/album/urlaub-in-der-sonne-peppa-wutz-seaside-holiday-song/1751098434?i=1751098437,,
Apple,https://music.apple.com/us/album/kleiner-stern-am-weihnachtsbaum-peppa-wutz-christmas/1751098430?i=1751098431,,
Apple,https://music.apple.com/us/album/frohe-freudige-gr%C3%BC%C3%9Fe-peppa-wutz-merry-joyful-greetings/1751098347?i=1751098360,,
Apple,https://music.apple.com/us/album/opas-kleine-eisenbahn-peppa-wutz-grandpas-little-train/1751098232?i=1751098233,,
Apple,https://music.apple.com/us/album/die-r%C3%A4der-vom-bus-peppa-wutz-the-wheels-on-the-bus/1751095441?i=1751095563,,
Apple,https://music.apple.com/us/album/der-fisch-im-glas-peppa-wutz-goldie-the-fish-the/1751095441?i=1751095559,,
Apple,https://music.apple.com/us/album/zahlen-lernen-mit-peppa-wutz-counting-song-deutsche/1751095244?i=1751095404,,
Apple,https://music.apple.com/us/album/wuff-wuff-miau-miau-peppa-wutz-birdy-woof-song-deutsche/1751095210?i=1751095218,,
Apple,https://music.apple.com/us/album/nordstern-peppa-wutz-north-star-song-deutsche-coverversion/1751095202?i=1751095203,,
Apple,https://music.apple.com/us/album/miss-polly-doctor/1728882387?i=1728882655,,
Apple,https://music.apple.com/us/album/hey-diddle-diddle/1348691190?i=1348691899,,
Apple,https://music.apple.com/us/album/granpa-little-train/1728900892?i=1728902677,,
Apple,https://music.apple.com/us/album/seaside-holidays/1728900892?i=1728902428,,
Apple,https://music.apple.com/us/album/seaside-holiday-instrumental/1510228236?i=1510228630,,
Apple,https://music.apple.com/us/song/peppa-pig-theme-song-sped-up-dance-remix/1707877216,,
Apple,https://music.apple.com/us/song/christmas-muddy-puddles/1692793669,,
Apple,https://music.apple.com/us/album/under-our-spell-feat-the-dazzlings/1717660480?i=1717660481,,
Apple,https://music.apple.com/us/album/the-dazzlings-under-our-spell-dubstep-remix/971996325?i=971996330,,
Apple,https://music.apple.com/us/artist/my-little-pony/1292045191,,
Apple,https://music.apple.com/us/album/my-little-pony-theme-song-extended-version/1646974321?i=1646974818,,
Apple,https://music.apple.com/us/song/equestria-girls-cafeteria-song/1652046528,,
Apple,https://music.apple.com/us/song/glowin-up/1584401069,,
Apple,https://music.apple.com/us/song/time-to-come-together/1652046553,,
Apple,https://music.apple.com/gb/song/fit-right-in/1584401073,,
Apple,https://music.apple.com/gb/song/danger-danger/1584401072,,
Apple,https://music.apple.com/us/album/pigs-diary/1503150513?i=1503151319,,
Apple,https://music.apple.com/us/album/pat-a-cake-pat-a-cake/1348691190?i=1348691762,,
Apple,https://music.apple.com/us/album/rainbow-rainbow-italian-song/1510228236?i=1510228254,,
Apple,https://music.apple.com/us/album/recycling-recycling-italian-song/1510228236?i=1510228252,,
Apple,https://music.apple.com/us/album/pig-end-titles-tv-credit-music/1510228236?i=1510228649,,
Apple,https://music.apple.com/us/album/peppa-wutz-intro-opening-peppa-pig-deutsch-cover-version/1728304546?i=1728304907,,
Apple,https://music.apple.com/us/album/train-song-deutsch-version-germany/1728304546?i=1728304915,,
Apple,https://music.apple.com/us/album/miss-polly-had-a-dolly-deutsch-version-germany/1728304546?i=1728304916,,
Apple,https://music.apple.com/us/album/birdy-birdy-woof-woof-deutsch-version-germany/1728304546?i=1728304917,,
Apple,https://music.apple.com/us/album/counting-song-deutsch-version-germany/1728304546?i=1728304918,,
Apple,https://music.apple.com/us/album/recycling-song-deutsch-version-germany/1728304546?i=1728304919,,
Apple,https://music.apple.com/us/album/rainbow-song-deutsch-version-germany/1728304546?i=1728304920,,
Apple,https://music.apple.com/us/album/seaside-holiday-deutsch-version-germany/1728304546?i=1728304921,,
Apple,https://music.apple.com/us/album/jolly-pirates-deutsch-version-germany/1728304546?i=1728304922,,
Apple,https://music.apple.com/us/album/peppa-wutz-peppa-pig-theme-song-germany-deutsch-coverversion/1728304546?i=1728304928,,
Apple,https://music.apple.com/us/album/peppa-wutz-outro-ending-peppa-pig-deutsch-cover-version/1728304546?i=1728304929,,
Apple,https://music.apple.com/us/album/grandpas-little-train-deutsch-version-germany/1728311749?i=1728312832,,
Apple,https://music.apple.com/us/album/merry-joyful-greetings-deutsch-version-germany/1728311749?i=1728312838,,
Apple,https://music.apple.com/us/album/christmas-tree-song-deutsch-version-germany/1728311749?i=1728312842,,
Apple,https://music.apple.com/us/album/goldie-the-fish-the-wheels-on-the-bus/1728311749?i=1728312845,,
Apple,https://music.apple.com/us/album/the-counting-italian-song/1510228236?i=1510228249,,
Apple,https://music.apple.com/us/album/bing-bong-song-instrumental/1510228236?i=1510228488,,
Apple,https://music.apple.com/us/album/the-counting-song-instrumental/1510228236?i=1510228501,,
Apple,https://music.apple.com/us/album/merry-joyful-greetings-instrumental/1510228236?i=1510228646,,
Apple,https://music.apple.com/us/album/fr%C3%A4ulein-polly-hatte-ein-dolly-peppa-wutz-miss-polly/1751095083?i=1751095085,,
Apple,https://music.apple.com/us/album/zuglied-peppa-wutz-train-song-deutsche-coverversion/1751095343?i=1751095344,,
Apple,https://music.apple.com/us/album/the-train-italian-song/1510228236?i=1510228246,,
Apple,https://music.apple.com/us/album/opening-theme/1503150513?i=1503150699,,
Apple,https://music.apple.com/us/album/granpas-little-train-song/1348691190?i=1348691896,,
Apple,https://music.apple.com/us/album/old-king-cole/1348691190?i=1348691894,,
Apple,https://music.apple.com/us/album/mary-had-a-little-lamb/1348691190?i=1348691763,,
Apple,https://music.apple.com/us/album/train-song-deutsch-version-germany/1728311749?i=1728311773,,
Apple,https://music.apple.com/us/album/granpas-little-train-instrumental/1510228236?i=1510228633,,
Apple,https://music.apple.com/us/album/the-train-song-instrumental/1510228236?i=1510228493,,
Apple,https://music.apple.com/us/album/piggies-diary/1728917216?i=1728918517,,
Apple,https://music.apple.com/us/album/nursery-rhymes/1728917216?i=1728917220,,
Apple,https://music.apple.com/us/album/peppa-pig-theme-kids-lofi/1713830831?i=1713831221,,
Apple,https://music.apple.com/us/album/peppa-pig-theme/1783068111?i=1783068114,,
Apple,https://music.apple.com/us/song/peppa-pig-bing-bong-song-remix/1735351705,,
Apple,https://music.apple.com/us/album/north-star-north-star-italian-song/1510228236?i=1510228245,,
Apple,https://music.apple.com/us/album/miss-polly-had-a-doll-italian-song/1510228236?i=1510228247,,
Apple,https://music.apple.com/us/album/seaside-holiday-italian-song/1510228236?i=1510228256,,
Apple,https://music.apple.com/us/album/granpas-little-train-italian-song/1510228236?i=1510228481,,
Apple,https://music.apple.com/us/album/merry-joyful-greetings-italian-song/1510228236?i=1510228486,,
Apple,https://music.apple.com/us/album/the-wheels-on-the-bus-instrumental/1510228236?i=1510228491,,
Apple,https://music.apple.com/us/album/big-baloon/1348650692?i=1348650694,,
Apple,https://music.apple.com/us/album/the-bing-bong-song/1348650692?i=1348650695,,
Apple,https://music.apple.com/us/album/grampy-rabbits-boat-song/1348650692?i=1348650696,,
Apple,https://music.apple.com/us/album/the-recycling-song/1348650692?i=1348650697,,
Apple,https://music.apple.com/us/album/incy-wincy-spider/1348650692?i=1348650699,,
Apple,https://music.apple.com/us/album/the-train-song/1348650692?i=1348650700,,
Apple,https://music.apple.com/us/album/mr-potato-is-coming-to-town/1348650692?i=1348651271,,
Apple,https://music.apple.com/us/album/wiggly-worm-song/1348650692?i=1348651454,,
Apple,https://music.apple.com/us/album/granpas-little-train-song/1348650692?i=1348651457,,
Apple,https://music.apple.com/us/album/the-wheels-on-the-bus/1348650692?i=1348651459,,
Apple,https://music.apple.com/us/album/counting-song/1503150513?i=1503150867,,
Apple,https://music.apple.com/us/album/o-jolly-pirates/1503150513?i=1503151135,,
Apple,https://music.apple.com/us/album/merry-joyful-greetings/1503150513?i=1503151302,,
Apple,https://music.apple.com/us/album/christmas-tree-song/1503150513?i=1503151310,,
Apple,https://music.apple.com/us/album/rainbow-song/1503150513?i=1503151125,,
Apple,https://music.apple.com/us/album/miss-polly-had-a-dolly/1503150513?i=1503150853,,
Apple,https://music.apple.com/us/album/train-song/1503150513?i=1503150848,,
Apple,https://music.apple.com/us/album/ending-theme/1509626335?i=1509632322,,
Apple,https://music.apple.com/us/album/the-christmas-tree-italian-song/1509626335?i=1509632132,,
Apple,https://music.apple.com/us/album/the-christmas-tree-song-instrumental/1509626335?i=1509632126,,
Apple,https://music.apple.com/us/album/christmas-tree-song/1509626335?i=1509632118,,
Apple,https://music.apple.com/us/album/merry-joyful-greetings-italian-song/1509626335?i=1509632112,,
Apple,https://music.apple.com/us/album/merry-joyful-greetings-instrumental/1509626335?i=1509631742,,
Apple,https://music.apple.com/us/album/merry-joyful-greetings/1509626335?i=1509631738,,
Apple,https://music.apple.com/us/album/granpas-little-train-italian-song/1509626335?i=1509631736,,
Apple,https://music.apple.com/us/album/granpas-little-train-instrumental/1509626335?i=1509631717,,
Apple,https://music.apple.com/us/album/o-jolly-pirates-italian-song/1509626335?i=1509631025,,
Apple,https://music.apple.com/us/album/o-jolly-pirates-instrumental/1509626335?i=1509630768,,
Apple,https://music.apple.com/us/album/seaside-holiday-italian-song/1509626335?i=1509630180,,
Apple,https://music.apple.com/us/album/seaside-holiday-instrumental/1509626335?i=1509630169,,
Apple,https://music.apple.com/us/album/seaside-holiday/1509626335?i=1509630162,,
Apple,https://music.apple.com/us/album/rainbow-rainbow-italian-song/1509626335?i=1509629959,,
Apple,https://music.apple.com/us/album/rainbow-song/1509626335?i=1509629643,,
Apple,https://music.apple.com/us/album/recycling-recycling-italian-song/1509626335?i=1509629629,,
Apple,https://music.apple.com/us/album/the-counting-italian-song/1509626335?i=1509629307,,
Apple,https://music.apple.com/us/album/the-counting-song-instrumental/1509626335?i=1509629301,,
Apple,https://music.apple.com/us/album/counting-song/1509626335?i=1509629115,,
Apple,https://music.apple.com/us/album/birdy-birdy-woof-woof-italian-song/1509626335?i=1509629112,,
Apple,https://music.apple.com/us/album/miss-polly-had-a-doll-italian-song/1509626335?i=1509628783,,
Apple,https://music.apple.com/us/album/miss-polly-had-a-doll-instrumental/1509626335?i=1509628474,,
Apple,https://music.apple.com/us/album/miss-polly-had-a-dolly/1509626335?i=1509628470,,
Apple,https://music.apple.com/us/album/the-train-italian-song/1509626335?i=1509628366,,
Apple,https://music.apple.com/us/album/the-train-song-instrumental/1509626335?i=1509628116,,
Apple,https://music.apple.com/us/album/train-song/1509626335?i=1509628039,,
Apple,https://music.apple.com/gb/album/glowin-up-instrumental/1782531130?i=1782531138,,
Apple,https://music.apple.com/gb/album/gonna-be-my-day-instrumental/1782531130?i=1782531306,,
Apple,https://music.apple.com/gb/album/danger-danger-instrumental/1782531130?i=1782531317,,
Apple,https://music.apple.com/gb/album/im-lookin-out-for-you-instrumental/1782531130?i=1782531311,,
Apple,https://music.apple.com/gb/album/fit-right-in-instrumental/1782531130?i=1782531529,,
Apple,https://music.apple.com/gb/song/my-little-pony/420532410,,
Apple,https://music.apple.com/gb/song/better-together-instrumental/1782537452,,
Apple,https://music.apple.com/gb/song/my-little-pony/1489511590,,
Apple,https://music.apple.com/gb/song/this-day-aria/1646671183,,
Apple,https://music.apple.com/gb/song/equestria-girls-opening-titles-remix-extended-dj-pon/1727581985,,
Apple,https://music.apple.com/gb/song/my-little-pony/928977413,,
Apple,https://music.apple.com/gb/album/welcome-to-the-show-rock-remix-dj-pon-3s-version-single/1727580719,,
Apple,https://music.apple.com/gb/album/equestria-girls-opening-titles-remix-extended-dj-pon/1727581559,,
Apple,https://music.apple.com/gb/song/my-little-pony/1171039962,,
Apple,https://music.apple.com/gb/album/equestria-girls-cafeteria-song-hyperpop-remix-dj-pon/1727580681,,
Apple,https://music.apple.com/gb/song/my-little-pony-in-the-style-of-system-of-a-down/1661088483,,
Apple,https://music.apple.com/gb/song/my-little-pony/1716161823,,
Apple,https://music.apple.com/gb/song/art-of-the-dress/1646671164,,
Apple,https://music.apple.com/gb/song/friendship-is-magic-x-make-your-mark-dance-mashup-dj/1727583626,,
