platform,url,account,account_id,media_title,media_length
YouTube,https://www.youtube.com/watch?v=kXznRi235T4,,,,
YouTube,https://www.youtube.com/watch?v=l1geJJww41Y,,,,
YouTube,https://www.youtube.com/watch?v=TslsqtwHys0,,,,
YouTube,https://www.youtube.com/watch?v=wWdD6wsnBww,,,,
YouTube,https://www.youtube.com/watch?v=0OEVcQTJfz0,,,,
YouTube,https://www.youtube.com/watch?v=13FOLftteVE,,,,
YouTube,https://www.youtube.com/watch?v=1sCTtR7AyJc,,,,
YouTube,https://www.youtube.com/watch?v=3gRbbTzJL4A,,,,
YouTube,https://www.youtube.com/watch?v=5KZr3AUzCV4,,,,
YouTube,https://www.youtube.com/watch?v=b-oUd5MWTts,,,,
YouTube,https://www.youtube.com/watch?v=CezBQxOlyLI,,,,
YouTube,https://www.youtube.com/watch?v=CPAZKPGY-y8,,,,
YouTube,https://www.youtube.com/watch?v=cZKeEQYGaUY,,,,
YouTube,https://www.youtube.com/watch?v=D02mIOvgleo,,,,
YouTube,https://www.youtube.com/watch?v=E4xdCz5oWPo,,,,
YouTube,https://www.youtube.com/watch?v=f4wDDXU8k4M,,,,
YouTube,https://www.youtube.com/watch?v=FefakU_yF9s,,,,
YouTube,https://www.youtube.com/watch?v=fzF0qGvCpxY,,,,
YouTube,https://www.youtube.com/watch?v=g2rv_uZVQCY,,,,
YouTube,https://www.youtube.com/watch?v=Hq94ZyDxxho,,,,
YouTube,https://www.youtube.com/watch?v=Ia-JSuOhFY0,,,,
YouTube,https://www.youtube.com/watch?v=IQjeRw5IBKY,,,,
YouTube,https://www.youtube.com/watch?v=K_lffDk78Ug,,,,
YouTube,https://www.youtube.com/watch?v=kH1wYOW73eI,,,,
YouTube,https://www.youtube.com/watch?v=lb5GBla9VtI,,,,
YouTube,https://www.youtube.com/watch?v=lRxD-qNEaMU,,,,
YouTube,https://www.youtube.com/watch?v=mG2uZaIesJ4,,,,
YouTube,https://www.youtube.com/watch?v=oiGaqat1q4E,,,,
YouTube,https://www.youtube.com/watch?v=ppZ_cC_Fu04,,,,
YouTube,https://www.youtube.com/watch?v=q1_ELQb3hbs,,,,
YouTube,https://www.youtube.com/watch?v=qj5Q-S6YcFs,,,,
YouTube,https://www.youtube.com/watch?v=qj5Q-S6YcFs,,,,
YouTube,https://www.youtube.com/watch?v=QrKpCCtP_ps,,,,
YouTube,https://www.youtube.com/watch?v=solfRXmCQNo,,,,
YouTube,https://www.youtube.com/watch?v=UfEEnHwyjdU,,,,
