platform,url,account,account_id,media_title,media_length
Apple,https://music.apple.com/us/album/portrait-day/1644165910?i=1644166826,,,,
Apple,https://music.apple.com/us/album/rainbow-feat-sia/1648527022?i=1648527346,,,,
Apple,https://music.apple.com/us/album/shake-your-tail/1648525794?i=1648526119,,,,
Apple,https://music.apple.com/us/album/sunnys-theme/1741578297?i=1741578505,,,,
Apple,https://music.apple.com/us/album/the-pony-hip-hop/1650758633?i=1650759036,,,,
Apple,https://music.apple.com/us/album/welcome-to-the-show/1648525794?i=1648526125,,,,
Apple,https://music.apple.com/us/song/babs-seed/1646974561,,,,
Apple,https://music.apple.com/us/song/balloon-ride/1465957933,,,,
Apple,https://music.apple.com/us/song/bing-bong-champion/1692795331,,,,
Apple,https://music.apple.com/us/song/bing-bong-stomp/1718735806,,,,
Apple,https://music.apple.com/us/song/bing-bong-zoo/1465957922,,,,
Apple,https://music.apple.com/us/song/birdy-birdy-woof-woof/1692794983,,,,
Apple,https://music.apple.com/us/song/busy-miss-rabbit/1465957934,,,,
Apple,https://music.apple.com/us/song/can-you-help-me-find/1790945519,,,,
Apple,https://music.apple.com/us/song/celebration/1756332324,,,,
Apple,https://music.apple.com/us/song/digging-with-mr-bull/1692795344,,,,
Apple,https://music.apple.com/us/song/expert-daddy-pig/1465957924,,,,
Apple,https://music.apple.com/us/song/feeling-calm/1653749870,,,,
Apple,https://music.apple.com/us/song/festival-fun/1465957929,,,,
Apple,https://music.apple.com/us/song/finger-family-christmas-edition/1695567180,,,,
Apple,https://music.apple.com/us/song/happy-birthday-song/1695567855,,,,
Apple,https://music.apple.com/us/song/hide-and-seek/1790945518,,,,
Apple,https://music.apple.com/us/song/hide-and-seek/1790945518,,,,
Apple,https://music.apple.com/us/song/holidays/1465957931,,,,
Apple,https://music.apple.com/us/song/i-do/1756332319,,,,
Apple,https://music.apple.com/us/song/i-want-to-be-like-daddy-pig-five-little-monkeys/1695568043,,,,
Apple,https://music.apple.com/us/song/its-not-fair/1790945520,,,,
Apple,https://music.apple.com/us/song/jingle-bells/1695567035,,,,
Apple,https://music.apple.com/us/song/jolly-pirates/1653749868,,,,
Apple,https://music.apple.com/us/song/jump/1756332343,,,,
Apple,https://music.apple.com/us/song/jumping-in-muddy-puddles/1465957930,,,,
Apple,https://music.apple.com/us/song/lets-get-ready/1465957923,,,,
Apple,https://music.apple.com/us/song/look-in-a-book/1653749869,,,,
