platform,url,account,account_id,media_title,media_length
YouTube,https://www.youtube.com/watch?v=dDL8YUQvYKE,,,,
YouTube,https://www.youtube.com/watch?v=M6CqB67M2Jo,,,,
YouTube,https://www.youtube.com/watch?v=qq4EEkH4H2g,,,,
YouTube,https://www.youtube.com/watch?v=wayp7uUzZkg,,,,
YouTube,https://www.youtube.com/watch?v=xpIp5ORI0rw,,,,
YouTube,https://www.youtube.com/watch?v=yyM6icHBHFE,,,,
YouTube,https://www.youtube.com/watch?v=_7joOqCO628,,,,
YouTube,https://www.youtube.com/watch?v=_gj07ms4ZZA,,,,
YouTube,https://www.youtube.com/watch?v=_YkxgD_qYQE,,,,
YouTube,https://www.youtube.com/watch?v=-_UvKTHo7no,,,,
YouTube,https://www.youtube.com/watch?v=-dk8GxvtsBY,,,,
YouTube,https://www.youtube.com/watch?v=-U--Nkos_QE,,,,
YouTube,https://www.youtube.com/watch?v=-VM-QrGbQNo,,,,
YouTube,https://www.youtube.com/watch?v=0iqk3yz336I,,,,
YouTube,https://www.youtube.com/watch?v=0iqk3yz336I,,,,
YouTube,https://www.youtube.com/watch?v=1DGJQID2Ykg,,,,
YouTube,https://www.youtube.com/watch?v=23mHrPaDSGc,,,,
YouTube,https://www.youtube.com/watch?v=2CBDqXHtvEk,,,,
YouTube,https://www.youtube.com/watch?v=2ekZI23yPf8,,,,
YouTube,https://www.youtube.com/watch?v=2Mobr8NFeXo,,,,
YouTube,https://www.youtube.com/watch?v=2O042FEHB-c,,,,
YouTube,https://www.youtube.com/watch?v=2qBx3iZtSdo,,,,
YouTube,https://www.youtube.com/watch?v=3AzdvDvgWuc,,,,
YouTube,https://www.youtube.com/watch?v=3gt-h5vYpv8,,,,
YouTube,https://www.youtube.com/watch?v=3uLPUgEP6PQ,,,,
YouTube,https://www.youtube.com/watch?v=4JeIOgeZPDk,,,,
YouTube,https://www.youtube.com/watch?v=4Mf60AHL_8c,,,,
YouTube,https://www.youtube.com/watch?v=4q9IOwSoD24,,,,
YouTube,https://www.youtube.com/watch?v=4q9IOwSoD24,,,,
YouTube,https://www.youtube.com/watch?v=4t_xeVN-eYE,,,,
YouTube,https://www.youtube.com/watch?v=5Yg-2DabCtI,,,,
YouTube,https://www.youtube.com/watch?v=6DAJ5Kt83BI,,,,
YouTube,https://www.youtube.com/watch?v=6f-d4FNzUMg,,,,
YouTube,https://www.youtube.com/watch?v=6gdqNSUeXk4,,,,
YouTube,https://www.youtube.com/watch?v=6MrttwAuERA,,,,
YouTube,https://www.youtube.com/watch?v=7MAHkoUlWRk,,,,
YouTube,https://www.youtube.com/watch?v=8uJ7RRTuErc,,,,
YouTube,https://www.youtube.com/watch?v=8VZHbkUP1Mg,,,,
YouTube,https://www.youtube.com/watch?v=9LNJ4wisDcA,,,,
YouTube,https://www.youtube.com/watch?v=9LNJ4wisDcA,,,,
YouTube,https://www.youtube.com/watch?v=9ZD_FzYEOvg,,,,
YouTube,https://www.youtube.com/watch?v=A2CGij6Omf4,,,,
YouTube,https://www.youtube.com/watch?v=A2CGij6Omf4,,,,
YouTube,https://www.youtube.com/watch?v=a3D-GUf78uk,,,,
YouTube,https://www.youtube.com/watch?v=a7eHuuqBVUs,,,,
YouTube,https://www.youtube.com/watch?v=a9tq128Xd10,,,,
YouTube,https://www.youtube.com/watch?v=aFudqocHTJA,,,,
YouTube,https://www.youtube.com/watch?v=ajtZZ2XL3tc,,,,
YouTube,https://www.youtube.com/watch?v=AlMztoC4uDw,,,,
YouTube,https://www.youtube.com/watch?v=AlMztoC4uDw,,,,
YouTube,https://www.youtube.com/watch?v=ayirqAKWBjQ,,,,
YouTube,https://www.youtube.com/watch?v=baHPMDusUFY,,,,
YouTube,https://www.youtube.com/watch?v=bBCJUKHF0DM,,,,
YouTube,https://www.youtube.com/watch?v=bBCJUKHF0DM,,,,
YouTube,https://www.youtube.com/watch?v=bff-AV-rouo,,,,
YouTube,https://www.youtube.com/watch?v=bff-AV-rouo,,,,
YouTube,https://www.youtube.com/watch?v=bgMS8PDXIvQ,,,,
YouTube,https://www.youtube.com/watch?v=BLSdMf37owY,,,,
YouTube,https://www.youtube.com/watch?v=C01CPtBw8PA,,,,
YouTube,https://www.youtube.com/watch?v=ckBUHHAT4qE,,,,
YouTube,https://www.youtube.com/watch?v=CT_rYJ_5240,,,,
YouTube,https://www.youtube.com/watch?v=d2PYVGEmLSU,,,,
YouTube,https://www.youtube.com/watch?v=daY-eGKnYLs,,,,
YouTube,https://www.youtube.com/watch?v=DEcxpGs5l5E,,,,
YouTube,https://www.youtube.com/watch?v=dnV3PDu01PM,,,,
YouTube,https://www.youtube.com/watch?v=dx9G-Hua8Fw,,,,
YouTube,https://www.youtube.com/watch?v=E25kT4fBA-4,,,,
YouTube,https://www.youtube.com/watch?v=ec-3FmLJoVI,,,,
YouTube,https://www.youtube.com/watch?v=eMhZvd0e1s8,,,,
YouTube,https://www.youtube.com/watch?v=EmN_86NHpNA,,,,
YouTube,https://www.youtube.com/watch?v=EOH7b5PDn1A,,,,
YouTube,https://www.youtube.com/watch?v=EQw6UMkr2Fk,,,,
YouTube,https://www.youtube.com/watch?v=F_xJnKaEyVg,,,,
YouTube,https://www.youtube.com/watch?v=F4ZP7cc9CXI,,,,
YouTube,https://www.youtube.com/watch?v=F4ZP7cc9CXI,,,,
YouTube,https://www.youtube.com/watch?v=fbRP2TWoe5o,,,,
YouTube,https://www.youtube.com/watch?v=ff9wnFb_wwc,,,,
YouTube,https://www.youtube.com/watch?v=FOhdb355oqI,,,,
YouTube,https://www.youtube.com/watch?v=fvAOJZYRZYE,,,,
YouTube,https://www.youtube.com/watch?v=fvAOJZYRZYE,,,,
YouTube,https://www.youtube.com/watch?v=fxqEqNukw48,,,,
YouTube,https://www.youtube.com/watch?v=fYHPNCaU4LA,,,,
YouTube,https://www.youtube.com/watch?v=gcUMSnwyQRQ,,,,
YouTube,https://www.youtube.com/watch?v=gcUMSnwyQRQ,,,,
YouTube,https://www.youtube.com/watch?v=gcUMSnwyQRQ,,,,
YouTube,https://www.youtube.com/watch?v=GDPKHBEtif4,,,,
YouTube,https://www.youtube.com/watch?v=gnu9QyfAlrM,,,,
YouTube,https://www.youtube.com/watch?v=gnu9QyfAlrM,,,,
YouTube,https://www.youtube.com/watch?v=GptHj2eD28Y,,,,
YouTube,https://www.youtube.com/watch?v=GWKMT7jip6s,,,,
YouTube,https://www.youtube.com/watch?v=GWKMT7jip6s,,,,
YouTube,https://www.youtube.com/watch?v=GxSGBFu24Eg,,,,
YouTube,https://www.youtube.com/watch?v=GznCpa80LU0,,,,
YouTube,https://www.youtube.com/watch?v=H4KlkG3t_pA,,,,
YouTube,https://www.youtube.com/watch?v=hB9kDkrUXLk,,,,
YouTube,https://www.youtube.com/watch?v=Hea7ZY8Z-Sw,,,,
YouTube,https://www.youtube.com/watch?v=HVccNTWhuqU,,,,
YouTube,https://www.youtube.com/watch?v=HVccNTWhuqU,,,,
YouTube,https://www.youtube.com/watch?v=hYhxXLpXBC4,,,,
YouTube,https://www.youtube.com/watch?v=hYhxXLpXBC4,,,,
